Date,City,AQI,AQI_Category,Traffic_Congestion_Pct,Traffic_Category,Energy_Consumption_MWh,Waste_Recycled_Pct,Waste_Landfill_Pct,Waste_Composted_Pct,Sustainability_Score
2023-08-24,Mumbai,113,Moderate,72.0,High,494.6,58.9,33.1,8.0,54.8
2023-08-24,Delhi,175,Moderate,68.7,High,587.1,47.5,39.8,12.7,43.9
2023-08-24,Bangalore,70,Satisfactory,82.0,Severe,508.9,64.4,26.1,9.5,55.1
2023-08-24,Chennai,58,Satisfactory,54.8,Moderate,397.1,64.2,20.5,15.3,69.6
2023-08-24,Hyderabad,110,Moderate,63.1,High,465.6,58.9,29.1,12.0,59.1
2023-08-25,Mumbai,134,Moderate,66.5,High,528.4,58.7,26.9,14.4,52.8
2023-08-25,Delhi,167,Moderate,82.9,Severe,632.3,40.7,51.1,8.2,36.6
2023-08-25,Bangalore,62,Satisfactory,66.4,High,463.9,63.5,23.4,13.1,62.1
2023-08-25,Chennai,99,Satisfactory,64.9,High,383.2,56.1,26.8,17.1,63.9
2023-08-25,Hyderabad,95,Satisfactory,67.6,High,507.5,56.9,31.4,11.7,55.8
2023-08-26,Mumbai,120,Moderate,77.5,High,580.5,56.9,34.2,8.9,47.3
2023-08-26,Delhi,176,Moderate,78.6,High,664.1,41.7,47.4,10.9,35.4
2023-08-26,Bangalore,97,Satisfactory,53.0,Moderate,413.3,68.9,21.7,9.4,67.6
2023-08-26,Chennai,87,Satisfactory,58.7,Moderate,448.9,66.4,16.9,16.7,64.1
2023-08-26,Hyderabad,109,Moderate,64.8,High,538.8,58.3,32.8,8.9,54.0
2023-08-27,Mumbai,90,Satisfactory,79.2,High,487.2,60.6,24.3,15.1,55.2
2023-08-27,Delhi,179,Moderate,81.7,Severe,621.5,45.6,40.9,13.5,37.9
2023-08-27,Bangalore,113,Moderate,70.9,High,482.9,62.1,24.3,13.6,56.5
2023-08-27,Chennai,89,Satisfactory,60.3,High,463.4,62.0,20.4,17.6,61.8
2023-08-27,Hyderabad,112,Moderate,59.1,Moderate,454.0,53.0,34.8,12.2,59.5
2023-08-28,Mumbai,96,Satisfactory,72.5,High,520.5,60.0,29.2,10.8,54.3
2023-08-28,Delhi,185,Moderate,84.9,Severe,608.9,36.7,49.6,13.7,35.7
2023-08-28,Bangalore,98,Satisfactory,61.8,High,424.3,65.9,24.9,9.2,64.1
2023-08-28,Chennai,70,Satisfactory,59.4,Moderate,450.1,60.0,31.4,8.6,63.6
2023-08-28,Hyderabad,86,Satisfactory,76.2,High,501.8,61.8,27.5,10.7,55.5
2023-08-29,Mumbai,89,Satisfactory,78.4,High,504.7,60.6,26.1,13.3,54.4
2023-08-29,Delhi,198,Moderate,82.2,Severe,612.0,39.5,51.6,8.9,36.0
2023-08-29,Bangalore,81,Satisfactory,60.5,High,509.1,59.6,25.6,14.8,58.9
2023-08-29,Chennai,85,Satisfactory,68.7,High,434.9,60.3,25.9,13.8,61.4
2023-08-29,Hyderabad,103,Moderate,64.1,High,461.2,59.6,27.6,12.8,59.6
2023-08-30,Mumbai,102,Moderate,83.1,Severe,533.9,59.4,30.4,10.2,50.4
2023-08-30,Delhi,193,Moderate,96.8,Severe,567.2,37.1,49.6,13.3,34.9
2023-08-30,Bangalore,58,Satisfactory,66.5,High,470.6,63.0,24.4,12.6,61.8
2023-08-30,Chennai,123,Moderate,65.1,High,470.4,59.9,29.0,11.1,57.7
2023-08-30,Hyderabad,80,Satisfactory,73.4,High,521.1,56.6,27.8,15.6,54.4
2023-08-31,Mumbai,108,Moderate,79.9,High,574.2,59.3,30.5,10.2,48.3
2023-08-31,Delhi,185,Moderate,82.4,Severe,612.3,44.0,46.7,9.3,37.6
2023-08-31,Bangalore,105,Moderate,72.4,High,472.6,63.4,20.9,15.7,57.5
2023-08-31,Chennai,94,Satisfactory,58.2,Moderate,481.5,66.5,20.4,13.1,61.8
2023-08-31,Hyderabad,110,Moderate,66.1,High,489.8,61.5,23.8,14.7,57.3
2023-09-01,Mumbai,146,Moderate,68.7,High,537.8,56.7,26.3,17.0,50.5
2023-09-01,Delhi,217,Poor,98.6,Severe,658.8,46.2,36.4,17.4,29.1
2023-09-01,Bangalore,111,Moderate,73.0,High,488.8,69.0,15.7,15.3,57.1
2023-09-01,Chennai,111,Moderate,73.8,High,472.0,65.1,26.8,8.1,57.2
2023-09-01,Hyderabad,122,Moderate,75.3,High,477.2,68.4,18.2,13.4,56.5
2023-09-02,Mumbai,153,Moderate,78.7,High,528.0,62.6,22.3,15.1,49.4
2023-09-02,Delhi,194,Moderate,99.5,Severe,539.9,45.7,44.5,9.8,37.6
2023-09-02,Bangalore,84,Satisfactory,79.4,High,474.8,67.8,23.1,9.1,57.7
2023-09-02,Chennai,119,Moderate,65.7,High,452.5,63.4,21.0,15.6,59.6
2023-09-02,Hyderabad,114,Moderate,64.1,High,515.9,60.9,29.9,9.2,55.8
2023-09-03,Mumbai,140,Moderate,87.1,Severe,488.8,68.1,19.5,12.4,51.6
2023-09-03,Delhi,196,Moderate,91.8,Severe,621.9,40.0,51.3,8.7,33.2
2023-09-03,Bangalore,106,Moderate,69.1,High,461.9,62.7,19.3,18.0,58.8
2023-09-03,Chennai,102,Moderate,66.1,High,399.3,64.2,26.9,8.9,64.0
2023-09-03,Hyderabad,131,Moderate,76.3,High,478.3,59.0,23.7,17.3,53.7
2023-09-04,Mumbai,152,Moderate,78.9,High,546.9,57.4,28.7,13.9,47.2
2023-09-04,Delhi,219,Poor,93.3,Severe,635.4,36.5,52.7,10.8,29.9
2023-09-04,Bangalore,90,Satisfactory,67.1,High,462.4,72.0,13.6,14.4,62.1
2023-09-04,Chennai,93,Satisfactory,70.0,High,415.7,59.5,27.7,12.8,61.6
2023-09-04,Hyderabad,114,Moderate,81.6,Severe,507.7,61.9,25.1,13.0,52.2
2023-09-05,Mumbai,138,Moderate,76.9,High,528.0,58.8,32.5,8.7,50.0
2023-09-05,Delhi,189,Moderate,79.1,High,576.5,46.1,44.4,9.5,40.8
2023-09-05,Bangalore,89,Satisfactory,72.9,High,514.4,68.1,16.2,15.7,56.7
2023-09-05,Chennai,113,Moderate,62.1,High,421.7,58.0,31.4,10.6,61.7
2023-09-05,Hyderabad,100,Satisfactory,81.4,Severe,419.1,57.1,34.6,8.3,57.6
2023-09-06,Mumbai,109,Moderate,84.8,Severe,500.6,60.3,27.9,11.8,51.8
2023-09-06,Delhi,205,Poor,93.9,Severe,554.2,39.2,49.8,11.0,36.2
2023-09-06,Bangalore,89,Satisfactory,68.1,High,501.6,69.7,17.4,12.9,59.0
2023-09-06,Chennai,131,Moderate,71.7,High,415.6,56.9,29.4,13.7,58.4
2023-09-06,Hyderabad,85,Satisfactory,73.3,High,460.1,59.8,27.3,12.9,58.5
2023-09-07,Mumbai,170,Moderate,77.7,High,470.2,66.8,22.0,11.2,53.1
2023-09-07,Delhi,215,Poor,93.8,Severe,624.4,38.8,45.8,15.4,31.1
2023-09-07,Bangalore,132,Moderate,76.9,High,462.6,66.5,22.0,11.5,56.0
2023-09-07,Chennai,100,Satisfactory,70.4,High,428.0,59.4,26.1,14.5,60.3
2023-09-07,Hyderabad,87,Satisfactory,64.3,High,513.5,61.4,27.2,11.4,57.6
2023-09-08,Mumbai,161,Moderate,79.9,High,461.9,59.9,26.4,13.7,52.2
2023-09-08,Delhi,222,Poor,90.8,Severe,596.7,37.0,45.1,17.9,32.8
2023-09-08,Bangalore,82,Satisfactory,78.9,High,421.0,61.8,29.2,9.0,60.2
2023-09-08,Chennai,103,Moderate,61.2,High,389.0,61.9,26.7,11.4,65.3
2023-09-08,Hyderabad,107,Moderate,67.7,High,457.6,61.8,21.7,16.5,59.2
2023-09-09,Mumbai,153,Moderate,68.0,High,495.9,57.3,34.2,8.5,53.0
2023-09-09,Delhi,228,Poor,93.4,Severe,617.5,48.5,42.6,8.9,32.8
2023-09-09,Bangalore,99,Satisfactory,72.6,High,464.2,66.3,17.7,16.0,58.9
2023-09-09,Chennai,98,Satisfactory,66.6,High,452.3,56.4,32.6,11.0,59.2
2023-09-09,Hyderabad,126,Moderate,65.5,High,470.6,59.3,28.7,12.0,57.3
2023-09-10,Mumbai,131,Moderate,74.5,High,521.6,55.5,36.3,8.2,50.8
2023-09-10,Delhi,200,Moderate,82.1,Severe,591.6,40.7,41.7,17.6,37.4
2023-09-10,Bangalore,94,Satisfactory,68.1,High,504.2,63.1,22.8,14.1,57.2
2023-09-10,Chennai,112,Moderate,59.6,Moderate,401.5,59.7,27.1,13.2,64.0
2023-09-10,Hyderabad,113,Moderate,74.1,High,516.7,64.9,24.1,11.0,54.1
2023-09-11,Mumbai,131,Moderate,81.3,Severe,525.3,56.7,33.3,10.0,49.1
2023-09-11,Delhi,181,Moderate,99.3,Severe,596.0,39.6,46.4,14.0,33.7
2023-09-11,Bangalore,88,Satisfactory,76.4,High,478.0,67.8,15.9,16.3,58.1
2023-09-11,Chennai,88,Satisfactory,67.7,High,400.2,64.3,27.3,8.4,64.4
2023-09-11,Hyderabad,125,Moderate,74.2,High,487.1,67.2,18.2,14.6,55.7
2023-09-12,Mumbai,161,Moderate,89.7,Severe,553.7,57.0,34.8,8.2,43.5
2023-09-12,Delhi,215,Poor,91.6,Severe,561.6,37.2,45.8,17.0,35.3
2023-09-12,Bangalore,81,Satisfactory,77.9,High,462.8,63.5,19.1,17.4,58.2
2023-09-12,Chennai,108,Moderate,62.7,High,477.3,66.2,16.5,17.3,60.0
2023-09-12,Hyderabad,86,Satisfactory,69.9,High,556.0,57.1,32.4,10.5,52.8
2023-09-13,Mumbai,155,Moderate,76.3,High,559.1,63.0,25.7,11.3,48.0
2023-09-13,Delhi,195,Moderate,90.5,Severe,609.8,39.1,48.7,12.2,34.1
2023-09-13,Bangalore,102,Moderate,77.7,High,501.7,64.2,25.3,10.5,54.7
2023-09-13,Chennai,92,Satisfactory,62.3,High,388.4,68.9,19.9,11.2,67.2
2023-09-13,Hyderabad,96,Satisfactory,75.7,High,550.1,58.1,24.5,17.4,51.3
2023-09-14,Mumbai,126,Moderate,86.4,Severe,522.7,57.3,25.0,17.7,48.4
2023-09-14,Delhi,183,Moderate,86.4,Severe,572.6,33.9,51.2,14.9,37.2
2023-09-14,Bangalore,98,Satisfactory,70.5,High,445.6,63.9,18.5,17.6,60.2
2023-09-14,Chennai,89,Satisfactory,74.3,High,483.4,67.6,15.8,16.6,58.1
2023-09-14,Hyderabad,90,Satisfactory,80.0,Severe,425.2,66.9,22.5,10.6,60.2
2023-09-15,Mumbai,173,Moderate,85.2,Severe,521.9,60.7,22.4,16.9,46.6
2023-09-15,Delhi,232,Poor,89.2,Severe,647.2,37.3,50.6,12.1,29.5
2023-09-15,Bangalore,130,Moderate,77.3,High,501.6,56.5,30.8,12.7,51.6
2023-09-15,Chennai,81,Satisfactory,72.0,High,427.5,54.0,29.8,16.2,60.0
2023-09-15,Hyderabad,133,Moderate,63.2,High,462.1,59.9,26.1,14.0,58.1
2023-09-16,Mumbai,156,Moderate,70.2,High,513.2,58.3,33.2,8.5,51.4
2023-09-16,Delhi,194,Moderate,86.9,Severe,614.1,39.9,48.1,12.0,35.0
2023-09-16,Bangalore,84,Satisfactory,71.0,High,485.3,66.2,20.6,13.2,58.9
2023-09-16,Chennai,143,Moderate,63.9,High,444.8,54.3,30.8,14.9,57.3
2023-09-16,Hyderabad,124,Moderate,66.4,High,441.5,60.9,28.5,10.6,59.3
2023-09-17,Mumbai,132,Moderate,68.8,High,526.1,55.5,32.4,12.1,51.8
2023-09-17,Delhi,225,Poor,100,Severe,668.6,39.2,50.6,10.2,26.3
2023-09-17,Bangalore,134,Moderate,70.4,High,444.6,60.5,22.4,17.1,57.4
2023-09-17,Chennai,122,Moderate,65.4,High,434.5,59.7,28.3,12.0,59.9
2023-09-17,Hyderabad,107,Moderate,73.5,High,514.4,62.0,20.5,17.5,54.2
2023-09-18,Mumbai,166,Moderate,85.6,Severe,458.1,61.6,25.9,12.5,51.1
2023-09-18,Delhi,206,Poor,90.8,Severe,605.6,39.5,43.9,16.6,33.7
2023-09-18,Bangalore,98,Satisfactory,70.0,High,454.2,65.1,18.3,16.6,60.0
2023-09-18,Chennai,62,Satisfactory,54.5,Moderate,430.7,67.9,19.9,12.2,68.1
2023-09-18,Hyderabad,112,Moderate,73.3,High,484.2,63.0,22.8,14.2,56.0
2023-09-19,Mumbai,159,Moderate,76.0,High,506.7,53.9,38.0,8.1,49.3
2023-09-19,Delhi,221,Poor,97.4,Severe,594.0,36.3,48.6,15.1,31.3
2023-09-19,Bangalore,87,Satisfactory,65.3,High,469.5,66.8,24.6,8.6,61.2
2023-09-19,Chennai,103,Moderate,69.8,High,525.1,54.6,28.0,17.4,53.2
2023-09-19,Hyderabad,144,Moderate,69.8,High,489.9,58.8,30.7,10.5,53.8
2023-09-20,Mumbai,134,Moderate,75.7,High,497.2,60.4,21.9,17.7,52.8
2023-09-20,Delhi,188,Moderate,90.6,Severe,607.7,46.7,36.0,17.3,36.2
2023-09-20,Bangalore,102,Moderate,72.6,High,454.9,69.5,21.1,9.4,59.9
2023-09-20,Chennai,114,Moderate,67.2,High,482.2,67.8,15.9,16.3,58.5
2023-09-20,Hyderabad,119,Moderate,57.8,Moderate,477.4,68.0,17.9,14.1,60.9
2023-09-21,Mumbai,146,Moderate,74.5,High,495.6,65.8,23.0,11.2,53.5
2023-09-21,Delhi,241,Poor,93.2,Severe,644.2,48.4,37.0,14.6,30.4
2023-09-21,Bangalore,97,Satisfactory,72.9,High,482.9,67.3,24.3,8.4,58.0
2023-09-21,Chennai,108,Moderate,75.4,High,349.7,67.1,15.6,17.3,65.0
2023-09-21,Hyderabad,136,Moderate,72.9,High,481.2,55.5,31.6,12.9,53.4
2023-09-22,Mumbai,165,Moderate,69.3,High,529.5,59.2,24.1,16.7,50.3
2023-09-22,Delhi,215,Poor,96.8,Severe,586.1,41.8,41.3,16.9,33.4
2023-09-22,Bangalore,75,Satisfactory,70.7,High,506.1,64.1,22.2,13.7,57.8
2023-09-22,Chennai,104,Moderate,67.2,High,445.2,56.0,27.1,16.9,59.1
2023-09-22,Hyderabad,147,Moderate,73.0,High,477.3,56.4,29.7,13.9,53.1
2023-09-23,Mumbai,178,Moderate,75.8,High,527.0,59.4,24.3,16.3,48.1
2023-09-23,Delhi,199,Moderate,87.9,Severe,648.7,40.5,51.4,8.1,32.4
2023-09-23,Bangalore,121,Moderate,73.1,High,495.3,63.9,20.8,15.3,55.0
2023-09-23,Chennai,106,Moderate,51.0,Moderate,421.2,60.8,30.7,8.5,65.5
2023-09-23,Hyderabad,110,Moderate,67.3,High,500.8,60.5,22.0,17.5,56.1
2023-09-24,Mumbai,132,Moderate,83.3,Severe,554.0,67.3,16.0,16.7,48.8
2023-09-24,Delhi,240,Poor,99.7,Severe,637.1,47.9,41.3,10.8,29.2
2023-09-24,Bangalore,95,Satisfactory,66.1,High,495.3,68.2,19.5,12.3,59.2
2023-09-24,Chennai,115,Moderate,61.2,High,433.7,60.1,25.2,14.7,61.5
2023-09-24,Hyderabad,131,Moderate,65.2,High,427.7,60.5,26.7,12.8,60.0
2023-09-25,Mumbai,128,Moderate,76.8,High,522.2,50.7,35.2,14.1,49.4
2023-09-25,Delhi,193,Moderate,96.0,Severe,636.6,42.9,44.5,12.6,32.0
2023-09-25,Bangalore,99,Satisfactory,83.8,Severe,489.7,68.9,16.8,14.3,55.0
2023-09-25,Chennai,95,Satisfactory,65.2,High,379.6,65.3,21.9,12.8,66.1
2023-09-25,Hyderabad,126,Moderate,74.0,High,537.2,55.6,31.2,13.2,50.2
2023-09-26,Mumbai,143,Moderate,81.0,Severe,528.1,58.6,32.3,9.1,48.6
2023-09-26,Delhi,203,Poor,94.7,Severe,589.3,37.6,51.9,10.5,33.6
2023-09-26,Bangalore,95,Satisfactory,77.3,High,455.2,65.0,20.4,14.6,58.3
2023-09-26,Chennai,115,Moderate,69.4,High,430.2,63.0,20.2,16.8,60.2
2023-09-26,Hyderabad,113,Moderate,79.1,High,447.1,61.7,24.1,14.2,56.6
2023-09-27,Mumbai,141,Moderate,94.8,Severe,533.3,56.1,34.0,9.9,44.5
2023-09-27,Delhi,210,Poor,85.3,Severe,619.8,40.6,46.1,13.3,34.2
2023-09-27,Bangalore,104,Moderate,74.9,High,486.1,69.0,16.1,14.9,57.2
2023-09-27,Chennai,142,Moderate,54.6,Moderate,412.2,59.2,26.6,14.2,62.7
2023-09-27,Hyderabad,137,Moderate,70.6,High,468.8,54.6,33.5,11.9,54.5
2023-09-28,Mumbai,142,Moderate,82.1,Severe,534.6,58.2,33.6,8.2,47.9
2023-09-28,Delhi,245,Poor,91.3,Severe,621.0,47.6,37.9,14.5,31.9
2023-09-28,Bangalore,72,Satisfactory,78.1,High,474.9,62.5,26.5,11.0,57.7
2023-09-28,Chennai,90,Satisfactory,67.5,High,457.9,62.3,28.2,9.5,60.3
2023-09-28,Hyderabad,106,Moderate,56.7,Moderate,431.5,61.4,24.7,13.9,63.5
2023-09-29,Mumbai,152,Moderate,86.6,Severe,524.9,56.9,35.0,8.1,46.6
2023-09-29,Delhi,191,Moderate,86.6,Severe,667.8,41.0,43.6,15.4,32.1
2023-09-29,Bangalore,76,Satisfactory,70.5,High,461.2,69.5,17.6,12.9,61.6
2023-09-29,Chennai,89,Satisfactory,61.5,High,416.1,55.4,31.7,12.9,63.1
2023-09-29,Hyderabad,115,Moderate,64.3,High,466.9,61.6,29.8,8.6,58.9
2023-09-30,Mumbai,160,Moderate,75.3,High,485.4,58.8,23.8,17.4,51.7
2023-09-30,Delhi,194,Moderate,100,Severe,634.5,42.4,47.7,9.9,30.9
2023-09-30,Bangalore,88,Satisfactory,78.4,High,482.4,73.6,15.0,11.4,58.4
2023-09-30,Chennai,82,Satisfactory,59.1,Moderate,431.2,60.2,28.9,10.9,64.1
2023-09-30,Hyderabad,109,Moderate,56.7,Moderate,512.4,54.8,29.9,15.3,57.0
2023-10-01,Mumbai,154,Moderate,68.9,High,543.4,53.4,35.8,10.8,49.0
2023-10-01,Delhi,210,Poor,84.6,Severe,623.8,43.9,42.0,14.1,34.8
2023-10-01,Bangalore,110,Moderate,78.5,High,495.5,64.9,25.0,10.1,54.5
2023-10-01,Chennai,113,Moderate,66.3,High,460.7,59.4,31.0,9.6,58.5
2023-10-01,Hyderabad,138,Moderate,60.3,High,500.7,60.3,27.4,12.3,56.2
2023-10-02,Mumbai,138,Moderate,77.2,High,523.8,61.0,27.6,11.4,50.6
2023-10-02,Delhi,207,Poor,95.0,Severe,627.0,39.8,50.7,9.5,31.4
2023-10-02,Bangalore,87,Satisfactory,68.1,High,447.2,59.5,23.2,17.3,60.5
2023-10-02,Chennai,92,Satisfactory,68.5,High,447.9,60.4,30.5,9.1,60.2
2023-10-02,Hyderabad,96,Satisfactory,64.8,High,542.9,57.6,34.0,8.4,54.4
2023-10-03,Mumbai,165,Moderate,84.4,Severe,565.4,51.6,38.8,9.6,42.7
2023-10-03,Delhi,205,Poor,99.8,Severe,561.3,41.8,49.2,9.0,34.8
2023-10-03,Bangalore,85,Satisfactory,70.5,High,507.8,70.9,16.7,12.4,58.5
2023-10-03,Chennai,83,Satisfactory,71.2,High,441.6,69.3,19.3,11.4,62.2
2023-10-03,Hyderabad,112,Moderate,71.4,High,455.0,64.8,23.6,11.6,58.7
2023-10-04,Mumbai,140,Moderate,76.2,High,520.7,53.8,35.9,10.3,49.5
2023-10-04,Delhi,216,Poor,87.6,Severe,582.0,44.4,39.1,16.5,36.4
2023-10-04,Bangalore,100,Satisfactory,69.3,High,486.5,65.4,26.5,8.1,58.1
2023-10-04,Chennai,125,Moderate,52.5,Moderate,462.5,63.8,18.4,17.8,62.0
2023-10-04,Hyderabad,123,Moderate,73.3,High,492.5,54.1,31.5,14.4,53.1
2023-10-05,Mumbai,150,Moderate,78.0,High,487.9,53.3,32.1,14.6,50.4
2023-10-05,Delhi,195,Moderate,92.9,Severe,573.0,45.5,41.0,13.5,37.1
2023-10-05,Bangalore,85,Satisfactory,84.1,Severe,473.2,64.7,24.5,10.8,56.0
2023-10-05,Chennai,70,Satisfactory,63.7,High,430.0,57.9,32.0,10.1,63.3
2023-10-05,Hyderabad,90,Satisfactory,68.6,High,463.2,54.9,28.2,16.9,58.2
2023-10-06,Mumbai,149,Moderate,73.2,High,528.3,61.2,30.4,8.4,50.7
2023-10-06,Delhi,195,Moderate,100,Severe,609.0,39.9,42.2,17.9,32.0
2023-10-06,Bangalore,93,Satisfactory,77.4,High,435.5,63.4,21.0,15.6,59.3
2023-10-06,Chennai,112,Moderate,67.2,High,451.6,56.9,32.7,10.4,58.4
2023-10-06,Hyderabad,124,Moderate,61.9,High,504.5,59.8,31.6,8.6,56.3
2023-10-07,Mumbai,127,Moderate,85.2,Severe,514.3,59.0,26.5,14.5,49.5
2023-10-07,Delhi,221,Poor,97.1,Severe,607.3,37.6,44.6,17.8,30.8
2023-10-07,Bangalore,113,Moderate,57.9,Moderate,411.7,61.6,24.1,14.3,64.1
2023-10-07,Chennai,86,Satisfactory,64.3,High,425.5,64.6,19.6,15.8,63.8
2023-10-07,Hyderabad,114,Moderate,62.8,High,481.9,55.3,34.2,10.5,57.2
2023-10-08,Mumbai,134,Moderate,86.2,Severe,532.6,54.6,36.4,9.0,46.8
2023-10-08,Delhi,202,Poor,82.6,Severe,619.4,42.7,40.4,16.9,35.8
2023-10-08,Bangalore,76,Satisfactory,75.8,High,445.0,68.6,17.5,13.9,61.1
2023-10-08,Chennai,92,Satisfactory,65.3,High,437.0,66.7,21.1,12.2,62.9
2023-10-08,Hyderabad,81,Satisfactory,76.6,High,409.4,60.7,23.1,16.2,61.3
2023-10-09,Mumbai,151,Moderate,81.7,Severe,516.2,56.0,29.0,15.0,48.2
2023-10-09,Delhi,216,Poor,91.2,Severe,617.9,46.4,38.1,15.5,33.7
2023-10-09,Bangalore,111,Moderate,72.8,High,508.8,63.4,24.5,12.1,54.8
2023-10-09,Chennai,127,Moderate,71.4,High,456.8,62.6,25.7,11.7,57.2
2023-10-09,Hyderabad,135,Moderate,71.2,High,437.1,60.6,30.0,9.4,57.7
2023-10-10,Mumbai,140,Moderate,78.2,High,569.5,52.8,37.0,10.2,45.8
2023-10-10,Delhi,219,Poor,87.2,Severe,630.0,44.6,38.7,16.7,33.4
2023-10-10,Bangalore,75,Satisfactory,78.7,High,411.0,61.6,22.6,15.8,61.2
2023-10-10,Chennai,82,Satisfactory,67.5,High,400.0,57.8,29.2,13.0,63.5
2023-10-10,Hyderabad,101,Moderate,73.1,High,432.9,62.5,26.2,11.3,59.9
2023-10-11,Mumbai,153,Moderate,70.8,High,501.6,59.6,28.4,12.0,52.4
2023-10-11,Delhi,166,Moderate,89.7,Severe,647.7,37.8,47.7,14.5,33.4
2023-10-11,Bangalore,114,Moderate,67.8,High,421.9,61.9,23.0,15.1,61.0
2023-10-11,Chennai,101,Moderate,64.8,High,421.7,61.0,24.8,14.2,62.3
2023-10-11,Hyderabad,115,Moderate,70.6,High,472.4,58.9,28.3,12.8,56.5
2023-10-12,Mumbai,152,Moderate,77.4,High,537.4,57.0,34.8,8.2,48.1
2023-10-12,Delhi,213,Poor,89.1,Severe,592.7,34.0,53.6,12.4,33.5
2023-10-12,Bangalore,104,Moderate,67.1,High,462.6,65.7,17.7,16.6,60.0
2023-10-12,Chennai,129,Moderate,66.9,High,388.8,66.0,22.8,11.2,63.2
2023-10-12,Hyderabad,120,Moderate,74.5,High,504.8,61.4,29.2,9.4,53.7
2023-10-13,Mumbai,145,Moderate,81.8,Severe,509.3,61.8,28.5,9.7,50.1
2023-10-13,Delhi,198,Moderate,90.0,Severe,620.3,42.2,45.9,11.9,34.0
2023-10-13,Bangalore,87,Satisfactory,80.4,Severe,456.9,68.5,15.2,16.3,58.6
2023-10-13,Chennai,119,Moderate,68.8,High,440.5,56.7,30.4,12.9,58.2
2023-10-13,Hyderabad,120,Moderate,65.6,High,498.0,60.9,26.5,12.6,56.2
2023-10-14,Mumbai,128,Moderate,83.0,Severe,501.7,59.6,23.5,16.9,50.9
2023-10-14,Delhi,204,Poor,100,Severe,599.8,39.3,47.2,13.5,31.9
2023-10-14,Bangalore,98,Satisfactory,69.8,High,459.5,65.9,19.7,14.4,59.9
2023-10-14,Chennai,124,Moderate,81.1,Severe,379.0,70.3,13.9,15.8,61.4
2023-10-14,Hyderabad,102,Moderate,70.0,High,517.9,57.7,34.3,8.0,54.3
2023-10-15,Mumbai,112,Moderate,81.7,Severe,500.4,68.4,23.6,8.0,54.0
2023-10-15,Delhi,229,Poor,90.7,Severe,563.1,37.6,50.6,11.8,34.7
2023-10-15,Bangalore,80,Satisfactory,81.6,Severe,439.2,62.6,28.9,8.5,58.6
2023-10-15,Chennai,108,Moderate,58.3,Moderate,430.6,65.8,25.0,9.2,63.9
2023-10-15,Hyderabad,135,Moderate,77.4,High,484.1,64.2,21.7,14.1,53.9
2023-10-16,Mumbai,160,Moderate,77.8,High,508.6,54.7,34.7,10.6,48.9
2023-10-16,Delhi,210,Poor,86.9,Severe,612.2,53.4,35.2,11.4,36.8
2023-10-16,Bangalore,71,Satisfactory,76.8,High,515.8,65.6,19.9,14.5,56.2
2023-10-16,Chennai,130,Moderate,66.1,High,476.5,58.5,29.4,12.1,56.3
2023-10-16,Hyderabad,142,Moderate,65.8,High,492.9,55.0,29.1,15.9,54.0
2023-10-17,Mumbai,141,Moderate,77.3,High,575.6,59.5,25.8,14.7,46.9
2023-10-17,Delhi,202,Poor,88.6,Severe,631.6,35.1,53.3,11.6,32.0
2023-10-17,Bangalore,109,Moderate,84.0,Severe,468.7,64.5,22.9,12.6,54.8
2023-10-17,Chennai,128,Moderate,63.5,High,441.1,62.8,26.4,10.8,60.2
2023-10-17,Hyderabad,135,Moderate,68.8,High,524.9,63.0,26.0,11.0,53.2
2023-10-18,Mumbai,142,Moderate,74.9,High,491.5,58.1,31.1,10.8,52.4
2023-10-18,Delhi,233,Poor,88.2,Severe,615.0,44.6,39.2,16.2,33.2
2023-10-18,Bangalore,66,Satisfactory,82.2,Severe,438.2,63.0,23.5,13.5,59.5
2023-10-18,Chennai,98,Satisfactory,59.5,Moderate,424.0,57.3,34.0,8.7,63.0
2023-10-18,Hyderabad,125,Moderate,73.1,High,487.6,65.2,24.5,10.3,55.5
2023-10-19,Mumbai,114,Moderate,77.7,High,536.1,63.6,18.5,17.9,51.7
2023-10-19,Delhi,202,Poor,86.6,Severe,609.3,47.1,40.4,12.5,36.3
2023-10-19,Bangalore,119,Moderate,71.5,High,479.2,64.5,18.1,17.4,56.7
2023-10-19,Chennai,56,Satisfactory,74.0,High,433.2,68.0,19.3,12.7,63.4
2023-10-19,Hyderabad,100,Satisfactory,79.2,High,505.9,58.1,31.1,10.8,53.0
2023-10-20,Mumbai,128,Moderate,82.4,Severe,539.7,58.1,33.1,8.8,48.4
2023-10-20,Delhi,206,Poor,92.9,Severe,603.5,31.0,56.8,12.2,31.6
2023-10-20,Bangalore,107,Moderate,76.9,High,483.2,68.0,17.7,14.3,56.5
2023-10-20,Chennai,127,Moderate,69.9,High,454.3,57.0,28.7,14.3,56.7
2023-10-20,Hyderabad,113,Moderate,75.4,High,507.2,61.9,26.7,11.4,53.8
2023-10-21,Mumbai,160,Moderate,81.0,Severe,539.7,48.8,35.4,15.8,44.9
2023-10-21,Delhi,188,Moderate,86.5,Severe,582.2,38.3,52.8,8.9,37.1
2023-10-21,Bangalore,99,Satisfactory,75.4,High,447.5,72.2,19.1,8.7,60.4
2023-10-21,Chennai,138,Moderate,75.7,High,416.3,63.2,22.5,14.3,58.2
2023-10-21,Hyderabad,145,Moderate,75.1,High,466.6,58.8,29.4,11.8,53.9
